codec,family,seq,profile,preset,param,n_frames,is_neural,is_round_trip,actual_mbps,vmaf_mean,psnr_y,psnr_u,psnr_v,psnr_yuv,ssim_y,ms_ssim_y,time_encode_s,energy_encode_cpu_j,energy_encode_gpu_j,energy_encode_total_j,idle_cpu_w_encode,idle_gpu_w_encode,time_decode_s,energy_decode_cpu_j,energy_decode_gpu_j,energy_decode_total_j,idle_cpu_w_decode,idle_gpu_w_decode,energy_total_cpu_j,energy_total_gpu_j,energy_total_j,energy_total_kj,energy_per_frame_j,bitstream_path
x264,AVC,Bosphorus,LDP,faster,crf=27,600,0,1,4.633,71.459,37.379,42.153,42.036,38.557,0.92887,0.96964,1.044,100.08,0.0,100.08,20.76,37.18,0.198,10.964,0.0,10.964,20.96,38.25,111.044,0.0,111.044,0.111,0.185,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_faster_crf27.264
x264,AVC,Bosphorus,LDP,faster,crf=32,600,0,1,2.556,54.237,34.758,40.867,40.6,36.252,0.88871,0.94094,0.966,89.229,0.0,89.229,20.5,38.03,0.176,8.939,0.0,8.939,20.15,36.91,98.168,0.0,98.168,0.0982,0.164,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_faster_crf32.264
x264,AVC,Bosphorus,LDP,faster,crf=37,600,0,1,1.696,35.676,31.919,39.791,39.516,33.852,0.8297,0.88191,0.911,82.898,0.0,82.898,20.69,37.29,0.157,7.151,0.0,7.151,20.29,36.56,90.049,0.0,90.049,0.09,0.15,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_faster_crf37.264
x264,AVC,Bosphorus,LDP,medium,crf=22,600,0,1,9.793,85.759,40.107,43.888,43.852,41.048,0.95549,0.98461,1.75,182.321,0.0,182.321,24.48,36.24,0.243,14.534,0.0,14.534,24.56,36.21,196.855,0.0,196.855,0.1969,0.328,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_crf22.264
x264,AVC,Bosphorus,LDP,medium,crf=27,600,0,1,4.577,72.999,37.21,42.482,42.397,38.517,0.92603,0.96905,1.345,130.272,0.0,130.272,24.23,36.22,0.201,11.094,0.0,11.094,24.49,35.78,141.366,0.0,141.366,0.1414,0.236,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_crf27.264
x264,AVC,Bosphorus,LDP,medium,crf=32,600,0,1,2.394,56.084,34.42,41.142,40.892,36.069,0.88383,0.94082,1.227,110.331,0.0,110.331,24.17,35.57,0.177,9.302,0.0,9.302,24.59,35.91,119.633,0.0,119.633,0.1196,0.199,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_crf32.264
x264,AVC,Bosphorus,LDP,medium,crf=37,600,0,1,1.378,37.699,31.759,40.069,39.709,33.791,0.82662,0.8892,1.185,100.265,0.0,100.265,24.22,36.29,0.164,7.637,0.0,7.637,24.47,36.28,107.902,0.0,107.902,0.1079,0.18,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_crf37.264
x264,AVC,Bosphorus,LDP,slow,crf=22,600,0,1,9.857,86.403,40.045,43.89,43.846,41.001,0.95547,0.98468,3.07,338.392,0.0,338.392,20.3,37.34,0.242,15.174,0.0,15.174,20.04,36.98,353.566,0.0,353.566,0.3536,0.589,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_slow_crf22.264
x264,AVC,Bosphorus,LDP,slow,crf=27,600,0,1,4.576,73.073,37.008,42.543,42.452,38.38,0.92455,0.96821,2.044,216.688,0.0,216.688,20.12,37.11,0.2,11.85,0.0,11.85,20.26,36.9,228.538,0.0,228.538,0.2285,0.381,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_slow_crf27.264
x264,AVC,Bosphorus,LDP,slow,crf=32,600,0,1,2.377,54.348,34.02,41.195,40.949,35.783,0.87866,0.9364,1.508,153.869,0.0,153.869,20.13,37.05,0.178,9.645,0.0,9.645,20.0,37.01,163.514,0.0,163.514,0.1635,0.273,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_slow_crf32.264
x264,AVC,Bosphorus,LDP,slow,crf=37,600,0,1,1.354,34.382,31.343,39.978,39.562,33.449,0.82269,0.87848,1.362,126.868,0.0,126.868,20.01,36.8,0.159,8.146,0.0,8.146,19.99,36.96,135.014,0.0,135.014,0.135,0.225,/home/user/tesi/bitstreams_video/x264_Bosphorus_LDP_slow_crf37.264
x264,AVC,Bosphorus,RA,faster,crf=22,600,0,1,8.45,84.647,40.639,44.464,44.378,41.584,0.96216,0.9874,2.322,239.447,0.0,239.447,20.29,37.16,0.289,19.059,0.0,19.059,20.65,37.13,258.506,0.0,258.506,0.2585,0.431,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_faster_crf22.264
x264,AVC,Bosphorus,RA,faster,crf=27,600,0,1,4.202,74.201,38.224,43.103,42.988,39.43,0.9402,0.97629,2.145,216.245,0.0,216.245,19.99,36.43,0.244,16.325,0.0,16.325,20.09,36.5,232.57,0.0,232.57,0.2326,0.388,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_faster_crf27.264
x264,AVC,Bosphorus,RA,faster,crf=32,600,0,1,2.229,58.306,35.708,41.907,41.655,37.226,0.90551,0.95424,2.037,200.127,0.0,200.127,20.22,36.7,0.212,13.165,0.0,13.165,20.14,36.7,213.292,0.0,213.292,0.2133,0.355,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_faster_crf32.264
x264,AVC,Bosphorus,RA,faster,crf=37,600,0,1,1.144,39.326,33.073,40.69,40.489,34.952,0.85565,0.91356,1.924,178.802,0.0,178.802,19.95,36.32,0.188,11.263,0.0,11.263,20.02,36.57,190.065,0.0,190.065,0.1901,0.317,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_faster_crf37.264
x264,AVC,Bosphorus,RA,medium,crf=22,600,0,1,9.12,86.018,40.612,45.217,45.074,41.746,0.96189,0.98743,3.302,322.289,0.0,322.289,24.16,36.19,0.289,18.099,0.0,18.099,24.81,36.65,340.388,0.0,340.388,0.3404,0.567,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_crf22.264
x264,AVC,Bosphorus,RA,medium,crf=27,600,0,1,4.6,76.135,38.178,43.827,43.724,39.577,0.9399,0.97653,3.016,274.622,0.0,274.622,24.21,36.69,0.239,14.345,0.0,14.345,24.55,36.09,288.967,0.0,288.967,0.289,0.482,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_crf27.264
x264,AVC,Bosphorus,RA,medium,crf=32,600,0,1,2.538,61.472,35.728,42.481,42.322,37.396,0.90694,0.95643,2.777,240.501,0.0,240.501,24.17,35.8,0.206,12.585,0.0,12.585,24.82,36.11,253.086,0.0,253.086,0.2531,0.422,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_crf32.264
x264,AVC,Bosphorus,RA,medium,crf=37,600,0,1,1.401,43.25,33.255,41.283,40.99,35.226,0.86149,0.9207,2.647,213.846,0.0,213.846,24.23,36.56,0.195,10.8,0.0,10.8,24.59,35.63,224.646,0.0,224.646,0.2246,0.374,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_crf37.264
x264,AVC,Bosphorus,RA,slow,crf=22,600,0,1,8.824,86.359,40.616,45.211,45.08,41.748,0.9622,0.98753,4.257,446.042,0.0,446.042,20.25,36.3,0.302,18.838,0.0,18.838,20.11,36.21,464.88,0.0,464.88,0.4649,0.775,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_slow_crf22.264
x264,AVC,Bosphorus,RA,slow,crf=27,600,0,1,4.439,76.424,38.11,43.812,43.737,39.526,0.93971,0.97635,3.565,357.5,0.0,357.5,20.09,36.39,0.246,15.365,0.0,15.365,21.08,37.68,372.865,0.0,372.865,0.3729,0.621,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_slow_crf27.264
x264,AVC,Bosphorus,RA,slow,crf=32,600,0,1,2.444,61.209,35.544,42.517,42.411,37.274,0.90508,0.955,3.249,306.411,0.0,306.411,20.4,36.73,0.212,13.213,0.0,13.213,20.14,36.66,319.624,0.0,319.624,0.3196,0.533,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_slow_crf32.264
x264,AVC,Bosphorus,RA,slow,crf=37,600,0,1,1.323,42.729,33.025,41.354,41.141,35.081,0.85908,0.91755,2.992,262.763,0.0,262.763,20.2,36.81,0.193,11.719,0.0,11.719,20.87,37.79,274.482,0.0,274.482,0.2745,0.457,/home/user/tesi/bitstreams_video/x264_Bosphorus_RA_slow_crf37.264
x264,AVC,HoneyBee,LDP,faster,crf=22,600,0,1,1.594,85.877,40.638,39.971,41.962,40.72,0.95665,0.98905,0.908,81.557,0.0,81.557,20.37,37.16,0.155,5.953,0.0,5.953,20.17,36.64,87.51,0.0,87.51,0.0875,0.146,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_faster_crf22.264
x264,AVC,HoneyBee,LDP,faster,crf=27,600,0,1,0.801,77.368,38.768,38.112,40.601,38.915,0.94403,0.98311,0.88,76.073,0.0,76.073,20.4,36.6,0.142,5.47,0.0,5.47,20.05,36.52,81.543,0.0,81.543,0.0815,0.136,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_faster_crf27.264
x264,AVC,HoneyBee,LDP,faster,crf=32,600,0,1,0.482,63.674,36.436,36.711,39.359,36.835,0.92329,0.97106,0.869,75.041,0.0,75.041,20.11,36.33,0.139,5.308,0.0,5.308,20.24,36.94,80.349,0.0,80.349,0.0803,0.134,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_faster_crf32.264
x264,AVC,HoneyBee,LDP,faster,crf=37,600,0,1,0.314,43.379,33.762,35.711,38.464,34.594,0.88822,0.94278,0.868,71.957,0.0,71.957,20.2,36.92,0.137,5.134,0.0,5.134,20.08,37.35,77.091,0.0,77.091,0.0771,0.128,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_faster_crf37.264
x264,AVC,HoneyBee,LDP,medium,crf=22,600,0,1,1.914,86.581,40.669,40.955,42.511,40.935,0.95617,0.98905,1.237,104.434,0.0,104.434,24.23,35.92,0.157,6.051,0.0,6.051,24.45,36.07,110.485,0.0,110.485,0.1105,0.184,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_crf22.264
x264,AVC,HoneyBee,LDP,medium,crf=27,600,0,1,0.918,78.148,38.774,38.898,41.212,39.094,0.94312,0.98299,1.207,93.289,0.0,93.289,24.51,36.26,0.145,5.04,0.0,5.04,24.51,36.3,98.329,0.0,98.329,0.0983,0.164,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_crf27.264
x264,AVC,HoneyBee,LDP,medium,crf=32,600,0,1,0.886,64.141,36.118,37.16,39.871,36.718,0.91793,0.96902,1.223,99.157,0.0,99.157,24.27,36.12,0.15,5.813,0.0,5.813,24.46,36.37,104.97,0.0,104.97,0.105,0.175,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_crf32.264
x264,AVC,HoneyBee,LDP,medium,crf=37,600,0,1,0.633,44.315,33.283,36.005,38.737,34.305,0.88003,0.94047,1.216,94.856,0.0,94.856,24.24,35.84,0.148,5.626,0.0,5.626,24.73,36.0,100.482,0.0,100.482,0.1005,0.167,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_crf37.264
x264,AVC,HoneyBee,LDP,slow,crf=22,600,0,1,2.055,86.56,40.271,40.912,42.453,40.624,0.95254,0.98771,1.549,150.89,0.0,150.89,20.26,37.2,0.164,6.972,0.0,6.972,20.67,36.76,157.862,0.0,157.862,0.1579,0.263,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_slow_crf22.264
x264,AVC,HoneyBee,LDP,slow,crf=27,600,0,1,1.185,76.57,38.175,38.948,41.253,38.656,0.93746,0.98004,1.429,130.429,0.0,130.429,20.97,36.48,0.154,6.524,0.0,6.524,20.35,36.88,136.953,0.0,136.953,0.137,0.228,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_slow_crf27.264
x264,AVC,HoneyBee,LDP,slow,crf=32,600,0,1,0.935,60.756,35.476,37.352,39.981,36.274,0.91302,0.96481,1.419,129.858,0.0,129.858,20.06,36.66,0.152,6.875,0.0,6.875,20.32,36.93,136.733,0.0,136.733,0.1367,0.228,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_slow_crf32.264
x264,AVC,HoneyBee,LDP,slow,crf=37,600,0,1,0.693,39.486,32.647,36.226,38.945,33.882,0.87504,0.93271,1.393,121.57,0.0,121.57,20.2,37.18,0.145,6.166,0.0,6.166,20.05,36.8,127.736,0.0,127.736,0.1277,0.213,/home/user/tesi/bitstreams_video/x264_HoneyBee_LDP_slow_crf37.264
x264,AVC,HoneyBee,RA,faster,crf=22,600,0,1,2.861,88.367,41.306,41.991,43.102,41.616,0.9611,0.99067,1.72,157.714,0.0,157.714,20.23,36.77,0.249,11.545,0.0,11.545,20.2,37.03,169.259,0.0,169.259,0.1693,0.282,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_faster_crf22.264
x264,AVC,HoneyBee,RA,faster,crf=27,600,0,1,1.588,82.28,40.004,40.198,41.899,40.265,0.95364,0.98723,1.663,151.259,0.0,151.259,20.23,36.71,0.205,10.72,0.0,10.72,20.18,36.78,161.979,0.0,161.979,0.162,0.27,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_faster_crf27.264
x264,AVC,HoneyBee,RA,faster,crf=32,600,0,1,0.993,72.249,38.19,38.538,40.667,38.543,0.94006,0.98017,1.64,146.427,0.0,146.427,20.11,36.94,0.192,9.853,0.0,9.853,20.16,36.56,156.28,0.0,156.28,0.1563,0.26,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_faster_crf32.264
x264,AVC,HoneyBee,RA,faster,crf=37,600,0,1,0.671,56.511,35.915,37.086,39.498,36.509,0.91688,0.96575,1.628,144.213,0.0,144.213,20.24,36.51,0.177,9.583,0.0,9.583,20.19,36.54,153.796,0.0,153.796,0.1538,0.256,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_faster_crf37.264
x264,AVC,HoneyBee,RA,medium,crf=22,600,0,1,4.055,90.117,41.64,43.118,43.744,42.087,0.96231,0.99117,2.528,234.158,0.0,234.158,24.21,35.82,0.261,11.831,0.0,11.831,24.62,36.03,245.989,0.0,245.989,0.246,0.41,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_crf22.264
x264,AVC,HoneyBee,RA,medium,crf=27,600,0,1,2.208,84.483,40.368,41.318,42.634,40.77,0.95542,0.98799,2.357,201.651,0.0,201.651,24.23,36.47,0.218,10.463,0.0,10.463,24.73,35.8,212.114,0.0,212.114,0.2121,0.354,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_crf27.264
x264,AVC,HoneyBee,RA,medium,crf=32,600,0,1,1.299,75.321,38.601,39.542,41.409,39.069,0.94315,0.98164,2.263,182.044,0.0,182.044,24.26,35.87,0.197,9.33,0.0,9.33,24.61,36.16,191.374,0.0,191.374,0.1914,0.319,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_crf32.264
x264,AVC,HoneyBee,RA,medium,crf=37,600,0,1,0.791,60.469,36.338,37.871,40.105,37.001,0.92189,0.96844,2.181,169.058,0.0,169.058,24.15,35.74,0.184,9.358,0.0,9.358,24.51,35.85,178.416,0.0,178.416,0.1784,0.297,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_crf37.264
x264,AVC,HoneyBee,RA,slow,crf=22,600,0,1,4.085,90.549,41.492,43.202,43.79,41.993,0.96068,0.99062,3.196,311.65,0.0,311.65,20.11,36.5,0.271,12.69,0.0,12.69,20.09,36.62,324.34,0.0,324.34,0.3243,0.541,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_slow_crf22.264
x264,AVC,HoneyBee,RA,slow,crf=27,600,0,1,2.2,85.191,40.264,41.383,42.683,40.707,0.95369,0.98732,2.595,248.101,0.0,248.101,20.09,36.66,0.224,11.344,0.0,11.344,20.1,36.53,259.445,0.0,259.445,0.2594,0.432,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_slow_crf27.264
x264,AVC,HoneyBee,RA,slow,crf=32,600,0,1,1.298,76.391,38.474,39.579,41.446,38.984,0.94053,0.98052,2.434,216.363,0.0,216.363,20.23,37.74,0.196,10.427,0.0,10.427,20.14,36.66,226.79,0.0,226.79,0.2268,0.378,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_slow_crf32.264
x264,AVC,HoneyBee,RA,slow,crf=37,600,0,1,0.793,61.717,36.257,37.88,40.162,36.948,0.91961,0.96745,2.301,194.098,0.0,194.098,19.85,36.42,0.188,10.226,0.0,10.226,20.17,37.07,204.324,0.0,204.324,0.2043,0.341,/home/user/tesi/bitstreams_video/x264_HoneyBee_RA_slow_crf37.264
x264,AVC,Jockey,LDP,faster,crf=22,600,0,1,11.064,92.791,41.028,43.101,42.975,41.531,0.95468,0.98611,1.317,131.241,0.0,131.241,20.15,36.78,0.236,14.056,0.0,14.056,20.2,36.37,145.297,0.0,145.297,0.1453,0.242,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_faster_crf22.264
x264,AVC,Jockey,LDP,faster,crf=27,600,0,1,6.871,81.881,39.046,41.868,41.831,39.747,0.94226,0.97709,1.215,116.93,0.0,116.93,20.16,36.84,0.208,12.34,0.0,12.34,20.56,36.82,129.27,0.0,129.27,0.1293,0.215,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_faster_crf27.264
x264,AVC,Jockey,LDP,faster,crf=32,600,0,1,4.679,66.367,36.625,40.646,40.643,37.63,0.92249,0.95764,1.159,108.51,0.0,108.51,20.98,36.79,0.199,11.055,0.0,11.055,20.37,37.04,119.565,0.0,119.565,0.1196,0.199,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_faster_crf32.264
x264,AVC,Jockey,LDP,faster,crf=37,600,0,1,3.426,49.786,33.867,39.523,39.422,35.268,0.8963,0.92458,1.12,103.858,0.0,103.858,20.05,36.8,0.184,9.998,0.0,9.998,20.21,36.72,113.856,0.0,113.856,0.1139,0.19,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_faster_crf37.264
x264,AVC,Jockey,LDP,medium,crf=22,600,0,1,10.947,93.492,40.91,43.511,43.342,41.539,0.95322,0.98568,1.768,177.906,0.0,177.906,24.35,37.1,0.238,14.222,0.0,14.222,24.55,35.3,192.128,0.0,192.128,0.1921,0.32,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_crf22.264
x264,AVC,Jockey,LDP,medium,crf=27,600,0,1,6.438,82.915,38.834,42.285,42.229,39.69,0.93944,0.97618,1.595,148.713,0.0,148.713,24.21,36.03,0.212,12.183,0.0,12.183,24.54,35.98,160.896,0.0,160.896,0.1609,0.268,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_crf27.264
x264,AVC,Jockey,LDP,medium,crf=32,600,0,1,4.128,67.87,36.397,41.002,40.94,37.54,0.91823,0.95689,1.513,133.363,0.0,133.363,24.23,36.22,0.193,10.96,0.0,10.96,24.51,36.1,144.323,0.0,144.323,0.1443,0.241,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_crf32.264
x264,AVC,Jockey,LDP,medium,crf=37,600,0,1,2.791,50.918,33.637,39.85,39.794,35.183,0.88961,0.92188,1.462,123.642,0.0,123.642,24.2,36.11,0.183,9.734,0.0,9.734,24.49,36.02,133.376,0.0,133.376,0.1334,0.222,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_crf37.264
x264,AVC,Jockey,LDP,slow,crf=22,600,0,1,10.876,93.182,40.68,43.491,43.318,41.361,0.95124,0.98472,2.641,308.205,0.0,308.205,20.17,36.6,0.248,15.708,0.0,15.708,20.27,36.74,323.913,0.0,323.913,0.3239,0.54,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_slow_crf22.264
x264,AVC,Jockey,LDP,slow,crf=27,600,0,1,6.199,80.965,38.459,42.265,42.213,39.404,0.9365,0.97399,2.034,218.716,0.0,218.716,20.07,36.3,0.215,12.946,0.0,12.946,20.24,36.7,231.662,0.0,231.662,0.2317,0.386,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_slow_crf27.264
x264,AVC,Jockey,LDP,slow,crf=32,600,0,1,3.937,64.299,35.886,40.987,41.024,37.166,0.91392,0.95203,1.777,179.026,0.0,179.026,20.13,38.23,0.199,11.749,0.0,11.749,20.31,36.57,190.775,0.0,190.775,0.1908,0.318,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_slow_crf32.264
x264,AVC,Jockey,LDP,slow,crf=37,600,0,1,2.618,47.377,33.139,39.836,39.758,34.804,0.887,0.91606,1.636,152.56,0.0,152.56,20.24,36.92,0.189,10.422,0.0,10.422,20.2,36.71,162.982,0.0,162.982,0.163,0.272,/home/user/tesi/bitstreams_video/x264_Jockey_LDP_slow_crf37.264
x264,AVC,Jockey,RA,faster,crf=22,600,0,1,10.987,93.103,41.252,43.297,43.146,41.745,0.95571,0.98668,2.891,285.27,0.0,285.27,20.14,36.72,0.253,17.621,0.0,17.621,20.02,36.78,302.891,0.0,302.891,0.3029,0.505,/home/user/tesi/bitstreams_video/x264_Jockey_RA_faster_crf22.264
x264,AVC,Jockey,RA,faster,crf=27,600,0,1,7.149,82.614,39.345,42.04,41.997,40.013,0.94406,0.97839,2.775,266.254,0.0,266.254,20.23,36.98,0.233,15.556,0.0,15.556,20.0,36.13,281.81,0.0,281.81,0.2818,0.47,/home/user/tesi/bitstreams_video/x264_Jockey_RA_faster_crf27.264
x264,AVC,Jockey,RA,faster,crf=32,600,0,1,5.194,66.347,36.821,40.738,40.801,37.808,0.92405,0.95862,2.685,252.207,0.0,252.207,20.39,36.75,0.212,13.985,0.0,13.985,20.13,36.31,266.192,0.0,266.192,0.2662,0.444,/home/user/tesi/bitstreams_video/x264_Jockey_RA_faster_crf32.264
x264,AVC,Jockey,RA,faster,crf=37,600,0,1,3.65,49.5,33.943,39.534,39.526,35.339,0.89693,0.92455,2.557,232.821,0.0,232.821,20.21,36.38,0.203,12.268,0.0,12.268,20.35,36.27,245.089,0.0,245.089,0.2451,0.408,/home/user/tesi/bitstreams_video/x264_Jockey_RA_faster_crf37.264
x264,AVC,Jockey,RA,medium,crf=22,600,0,1,10.67,93.432,41.079,43.674,43.486,41.704,0.95397,0.98586,4.175,389.893,0.0,389.893,24.25,36.31,0.259,16.8,0.0,16.8,24.58,36.4,406.693,0.0,406.693,0.4067,0.678,/home/user/tesi/bitstreams_video/x264_Jockey_RA_crf22.264
x264,AVC,Jockey,RA,medium,crf=27,600,0,1,6.573,82.603,39.068,42.433,42.392,39.904,0.94102,0.97662,3.923,343.055,0.0,343.055,24.25,36.3,0.237,15.215,0.0,15.215,24.54,36.05,358.27,0.0,358.27,0.3583,0.597,/home/user/tesi/bitstreams_video/x264_Jockey_RA_crf27.264
x264,AVC,Jockey,RA,medium,crf=32,600,0,1,4.401,66.465,36.506,41.088,41.097,37.652,0.91975,0.95608,3.807,315.136,0.0,315.136,24.17,36.01,0.216,13.482,0.0,13.482,24.51,36.29,328.618,0.0,328.618,0.3286,0.548,/home/user/tesi/bitstreams_video/x264_Jockey_RA_crf32.264
x264,AVC,Jockey,RA,medium,crf=37,600,0,1,2.836,49.013,33.512,39.781,39.802,35.082,0.89026,0.91858,3.656,286.224,0.0,286.224,24.21,36.04,0.198,12.05,0.0,12.05,24.41,36.22,298.274,0.0,298.274,0.2983,0.497,/home/user/tesi/bitstreams_video/x264_Jockey_RA_crf37.264
x264,AVC,Jockey,RA,slow,crf=22,600,0,1,10.244,92.999,40.834,43.626,43.443,41.509,0.95175,0.98467,4.957,531.887,0.0,531.887,20.01,36.44,0.269,18.08,0.0,18.08,20.39,36.66,549.967,0.0,549.967,0.55,0.917,/home/user/tesi/bitstreams_video/x264_Jockey_RA_slow_crf22.264
x264,AVC,Jockey,RA,slow,crf=27,600,0,1,6.102,80.957,38.737,42.4,42.354,39.647,0.93792,0.97416,4.406,439.403,0.0,439.403,20.27,36.71,0.232,15.068,0.0,15.068,20.5,36.66,454.471,0.0,454.471,0.4545,0.757,/home/user/tesi/bitstreams_video/x264_Jockey_RA_slow_crf27.264
x264,AVC,Jockey,RA,slow,crf=32,600,0,1,4.017,64.133,36.119,41.102,41.106,37.365,0.91629,0.95169,4.131,382.429,0.0,382.429,20.84,38.05,0.22,14.163,0.0,14.163,20.34,37.11,396.592,0.0,396.592,0.3966,0.661,/home/user/tesi/bitstreams_video/x264_Jockey_RA_slow_crf32.264
x264,AVC,Jockey,RA,slow,crf=37,600,0,1,2.611,46.987,33.191,39.839,39.911,34.862,0.8888,0.91492,3.906,335.993,0.0,335.993,20.37,36.57,0.204,13.028,0.0,13.028,20.04,37.68,349.021,0.0,349.021,0.349,0.582,/home/user/tesi/bitstreams_video/x264_Jockey_RA_slow_crf37.264
x264,AVC,ReadySteadyGo,LDP,faster,crf=22,600,0,1,17.392,98.3,38.041,40.816,40.976,38.755,0.96414,0.99046,1.354,142.018,0.0,142.018,20.22,37.25,0.281,17.472,0.0,17.472,20.11,37.03,159.49,0.0,159.49,0.1595,0.266,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_faster_crf22.264
x264,AVC,ReadySteadyGo,LDP,faster,crf=27,600,0,1,9.919,88.903,35.018,39.481,39.752,36.168,0.93874,0.98052,1.201,120.415,0.0,120.415,20.22,37.01,0.232,13.587,0.0,13.587,20.27,37.17,134.002,0.0,134.002,0.134,0.223,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_faster_crf27.264
x264,AVC,ReadySteadyGo,LDP,faster,crf=32,600,0,1,6.023,72.53,32.168,38.346,38.743,33.762,0.8986,0.96089,1.094,107.926,0.0,107.926,20.29,36.96,0.206,11.75,0.0,11.75,20.19,37.05,119.676,0.0,119.676,0.1197,0.199,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_faster_crf32.264
x264,AVC,ReadySteadyGo,LDP,faster,crf=37,600,0,1,3.871,53.05,29.389,37.368,37.9,31.45,0.84014,0.92249,1.022,98.128,0.0,98.128,20.23,37.23,0.189,10.04,0.0,10.04,20.16,36.87,108.168,0.0,108.168,0.1082,0.18,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_faster_crf37.264
x264,AVC,ReadySteadyGo,LDP,medium,crf=22,600,0,1,17.701,98.654,38.011,41.339,41.459,38.858,0.96295,0.99027,2.014,215.015,0.0,215.015,24.23,36.18,0.281,16.983,0.0,16.983,24.57,35.93,231.998,0.0,231.998,0.232,0.387,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_crf22.264
x264,AVC,ReadySteadyGo,LDP,medium,crf=27,600,0,1,9.893,89.974,34.916,39.89,40.106,36.187,0.93598,0.97983,1.621,165.406,0.0,165.406,24.22,35.69,0.237,13.764,0.0,13.764,24.66,35.6,179.17,0.0,179.17,0.1792,0.299,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_crf27.264
x264,AVC,ReadySteadyGo,LDP,medium,crf=32,600,0,1,5.766,73.598,31.969,38.65,38.968,33.679,0.89307,0.95931,1.414,138.666,0.0,138.666,24.18,35.95,0.204,11.171,0.0,11.171,24.71,36.19,149.837,0.0,149.837,0.1498,0.25,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_crf32.264
x264,AVC,ReadySteadyGo,LDP,medium,crf=37,600,0,1,3.515,53.938,29.105,37.608,37.98,31.277,0.8328,0.9208,1.292,120.288,0.0,120.288,24.19,35.92,0.188,9.994,0.0,9.994,24.53,36.23,130.282,0.0,130.282,0.1303,0.217,/home/user/tesi/bitstreams_video/x264_ReadySteadyGo_LDP_crf37.264
